book_id,title,author,genre,avg_rating,popularity
1784.0,Decentralized impactful process improvement,Charles Thornton Jr.,Thriller,4.81,2811.0
1785.0,Optional leadingedge hierarchy,Debra Duncan,Fantasy,3.82,2595.0
1786.0,Secured dedicated function,Melinda Ross,Mystery,4.32,4252.0
1787.0,Ameliorated even-keeled functionalities,Nancy Powers,Fantasy,4.86,8942.0
1788.0,Enterprise-wide system-worthy hardware,John Benson,Self-help,4.6,3854.0
1789.0,Managed logistical customer loyalty,Robert Dixon,Romance,4.4,9365.0
1790.0,Face-to-face dynamic adapter,Crystal Peterson,Thriller,4.01,9580.0
1791.0,Self-enabling systematic database,William Henderson,Romance,3.29,1835.0
1792.0,Cross-platform context-sensitive collaboration,John King,Fantasy,3.89,368.0
1793.0,Sharable non-volatile monitoring,Miguel Ellis,Sci-Fi,4.08,9629.0
1794.0,Centralized disintermediate emulation,Frederick Jones,Finance,4.86,8327.0
1795.0,Business-focused clear-thinking encryption,Erin Fuentes,Fantasy,4.64,1157.0
1796.0,Pre-emptive tertiary array,Herbert Ferguson,Finance,4.86,4261.0
1797.0,Proactive actuating website,Tracy Walters,Romance,3.28,1971.0
1798.0,Total actuating flexibility,Steven Meyers,Thriller,4.76,5834.0
1799.0,Synergistic exuding Graphical User Interface,Benjamin Wheeler,Thriller,4.47,3820.0
1800.0,Diverse holistic hub,Bonnie Hall,Thriller,3.88,8305.0
1801.0,Automated mobile throughput,Laurie Richard,Romance,4.87,8833.0
1802.0,Upgradable grid-enabled adapter,Patrick Daniel,Fantasy,4.62,
1803.0,Integrated reciprocal extranet,Valerie Jensen,Thriller,3.84,5247.0
1804.0,Phased bifurcated groupware,Shannon Edwards,Thriller,3.19,2947.0
1805.0,Proactive bottom-line infrastructure,David Benjamin,Horror,3.76,1395.0
1806.0,Self-enabling solution-oriented capacity,Mrs. Alicia Bowers,Romance,3.81,1377.0
1807.0,Decentralized value-added installation,Samuel Powers,Self-help,4.02,8187.0
1808.0,Public-key stable hierarchy,Michelle Young,Mystery,4.18,2710.0
1809.0,De-engineered 24/7 time-frame,Jeffrey Jones,Thriller,3.85,8269.0
1810.0,Balanced explicit collaboration,Lawrence Keller,Fantasy,4.45,6425.0
1811.0,Profit-focused heuristic secured line,Linda Murray,Thriller,5.0,7818.0
1812.0,,Melissa Henderson,Mystery,3.1,707.0
1813.0,Profit-focused 6thgeneration synergy,Amanda Williams,Thriller,3.46,1932.0
1814.0,Horizontal well-modulated system engine,Brendan Williams,Romance,4.58,
,Extended radical collaboration,Mr. Jonathan Garcia,Romance,3.71,722.0
1816.0,Right-sized demand-driven alliance,William Myers,Thriller,4.1,4066.0
1817.0,Customizable human-resource encryption,Ashley Rasmussen,Fantasy,3.57,9064.0
1818.0,Phased tertiary monitoring,Ann Roth,Thriller,3.67,6184.0
1819.0,Multi-channeled intangible policy,Gregory Johnson,Romance,4.56,7541.0
1820.0,Reverse-engineered homogeneous groupware,Olivia Herrera MD,Thriller,,6524.0
1821.0,Polarized context-sensitive moderator,John Moore,Fantasy,4.28,9909.0
1822.0,Pre-emptive cohesive ability,Victoria Rodriguez,,4.4,4638.0
1823.0,Synchronized explicit knowledge user,Corey Clark,Horror,3.75,8959.0
1824.0,Operative executive adapter,Daniel Ramsey,Fantasy,3.53,7034.0
1825.0,Vision-oriented 4thgeneration monitoring,Randy Munoz,Fantasy,3.91,5119.0
1826.0,Programmable well-modulated policy,Virginia Watson,Fantasy,3.89,2506.0
1827.0,Stand-alone eco-centric hardware,Lisa Harris,Thriller,3.2,2333.0
1828.0,Persistent attitude-oriented firmware,Dennis Johnson,Fantasy,4.87,9503.0
1829.0,Optional homogeneous moderator,Jennifer Watson,Sci-Fi,4.65,6663.0
1830.0,Realigned global task-force,Brian Coleman MD,Romance,4.09,6.0
1831.0,Balanced grid-enabled secured line,Holly Morales,Thriller,4.15,3638.0
,Innovative dynamic system engine,Anthony Garrett,Romance,3.8,8222.0
1833.0,Organic demand-driven parallelism,Alexis Johnson,Fantasy,3.08,7142.0
1834.0,Monitored multi-tasking hardware,Peter Lewis,Fantasy,3.52,7857.0
1835.0,Visionary methodical strategy,Robert Smith,Fantasy,4.98,8638.0
1836.0,Exclusive bandwidth-monitored implementation,Justin Rodriguez DDS,Romance,4.15,6962.0
1837.0,Operative bi-directional hub,John Hernandez,Fantasy,4.67,1462.0
1838.0,Customer-focused client-server firmware,Brenda Brooks,Romance,3.43,1851.0
1839.0,Implemented global Graphic Interface,Anthony Peterson,Thriller,4.51,
1840.0,Reverse-engineered 5thgeneration middleware,Michelle Wade DDS,Romance,4.51,9826.0
1841.0,Reactive demand-driven open system,Jennifer Ellis,Mystery,3.33,3352.0
1842.0,Programmable multimedia matrices,James Myers,Sci-Fi,3.22,3496.0
1843.0,Advanced dedicated website,Diane Fox,Thriller,3.82,7.0
1844.0,Visionary static approach,Kevin Carter,,4.96,718.0
1845.0,Intuitive cohesive pricing structure,Timothy Odom,Self-help,3.64,8373.0
,Pre-emptive system-worthy structure,Jeffrey Carroll,Fantasy,3.66,360.0
1847.0,Stand-alone incremental functionalities,Jennifer Hughes DDS,Self-help,3.72,4562.0
1848.0,Proactive system-worthy core,Joseph Lindsey,Sci-Fi,3.99,4296.0
1849.0,Diverse client-server Graphical User Interface,Richard Welch,Fantasy,3.19,5209.0
1850.0,Centralized 24hour concept,Andrew Walker,Mystery,4.75,4738.0
1851.0,Horizontal 5thgeneration hub,John Castaneda,Romance,4.58,6823.0
1852.0,Customer-focused contextually-based hierarchy,Jacob Elliott,Romance,3.13,7934.0
1853.0,Balanced empowering benchmark,,Self-help,4.86,1071.0
1854.0,Profit-focused 24/7 Graphical User Interface,James Williams,Sci-Fi,3.25,4239.0
1855.0,Quality-focused bifurcated contingency,Cameron Rose,Thriller,4.15,8956.0
1856.0,Implemented zero administration focus group,Mr. Kevin James,Mystery,4.09,47.0
1857.0,Ergonomic intangible artificial intelligence,John Carr,Self-help,3.92,
1858.0,Reactive executive framework,Adrian Moore,Fantasy,3.54,7256.0
1859.0,Fundamental system-worthy open architecture,Joshua Copeland,Romance,4.03,1714.0
1860.0,Ergonomic uniform archive,Joel Murray,Sci-Fi,,3027.0
1861.0,Innovative high-level analyzer,Benjamin Houston,Self-help,4.25,4343.0
1862.0,Customizable national alliance,Jamie James,Thriller,4.23,8822.0
1863.0,Reverse-engineered bottom-line firmware,Lindsey Wright,Mystery,4.83,9532.0
1864.0,,Alexander Gibson,Romance,4.24,7215.0
1865.0,Cross-group motivating open system,Becky Garcia,Romance,4.01,9294.0
1866.0,Reduced reciprocal capacity,Sarah Gray,Romance,4.79,1480.0
1867.0,Switchable systematic policy,Eric Tucker,,4.18,5138.0
1868.0,Realigned neutral secured line,Donna Novak,Horror,3.1,2034.0
1869.0,Face-to-face empowering artificial intelligence,Craig Jones,Mystery,4.44,2959.0
1870.0,Customer-focused bifurcated open architecture,Emily Rush,Fantasy,4.37,7828.0
1871.0,Mandatory attitude-oriented standardization,Brooke Fields,Finance,3.49,6251.0
1872.0,Organic optimizing secured line,Eric Johnson,Self-help,3.09,1858.0
1873.0,Multi-lateral intangible ability,Denise Williams,Fantasy,3.16,1014.0
1874.0,Networked logistical attitude,Robert Ellis,,4.19,9098.0
1875.0,Extended asymmetric adapter,Dennis Aguirre,Horror,3.41,5151.0
1876.0,Virtual human-resource flexibility,Calvin Duran,Fantasy,4.95,2061.0
1877.0,Persevering fresh-thinking protocol,Linda Gibbs,Fantasy,4.16,5369.0
1878.0,Persevering uniform flexibility,Daniel Kaiser,Romance,3.11,7955.0
,Organized empowering firmware,Lauren Morse,Fantasy,3.05,9379.0
1880.0,Progressive local ability,Crystal Franklin,Romance,3.27,8690.0
1881.0,Triple-buffered discrete infrastructure,Yvonne Roberts,Finance,3.5,770.0
1882.0,Enterprise-wide responsive initiative,Andrea Bass,Romance,3.75,6145.0
1883.0,Ameliorated directional concept,Robert Bell,Mystery,3.55,9122.0
1884.0,Cloned tangible project,Hannah Schaefer,Mystery,3.86,6725.0
1885.0,Object-based disintermediate array,Amanda Johnson,Fantasy,4.58,4295.0
1886.0,Public-key real-time initiative,Elizabeth Buchanan,Fantasy,4.64,5092.0
1887.0,Down-sized fresh-thinking definition,James Roberts,Romance,4.73,8029.0
1888.0,Centralized even-keeled intranet,Joseph Marshall,Sci-Fi,3.68,479.0
1889.0,Innovative next generation implementation,Makayla Velasquez,Thriller,4.57,5055.0
1890.0,,Benjamin Smith,Sci-Fi,4.93,3151.0
1891.0,Streamlined dynamic initiative,Allison Brown,Sci-Fi,4.61,474.0
1892.0,Persevering maximized ability,Jill Herring,Romance,3.49,6055.0
1893.0,Virtual directional projection,Mr. Eric Gonzalez,Romance,3.81,6247.0
1894.0,Exclusive 5thgeneration intranet,Ashley Dyer,Sci-Fi,4.71,3020.0
1895.0,Organic bi-directional orchestration,Jenny Williams,Sci-Fi,3.67,4739.0
1896.0,Automated even-keeled pricing structure,Thomas Adams,Fantasy,3.79,5473.0
1897.0,Implemented background workforce,Samuel Henderson,,3.69,880.0
1898.0,Grass-roots discrete emulation,Matthew Turner,Fantasy,4.86,6972.0
1899.0,Re-contextualized upward-trending installation,Dr. Jacqueline Martin,Fantasy,3.37,2866.0
1900.0,Re-contextualized bi-directional matrices,Allison Clark,Fantasy,3.36,7405.0
1901.0,Focused high-level encryption,Sherri Sherman,Romance,4.76,7766.0
1902.0,,Lauren Cruz,Romance,3.27,5178.0
1903.0,Open-architected grid-enabled data-warehouse,Michelle Bernard,Mystery,3.78,1699.0
1904.0,Seamless mission-critical project,Cynthia Vang,Fantasy,3.56,1638.0
1905.0,Extended non-volatile framework,Melissa Moore,Fantasy,4.82,8248.0
1906.0,Profit-focused modular structure,Tanya Gonzalez,Horror,3.5,8472.0
1907.0,User-friendly next generation hardware,Jamie Rivera,Mystery,4.99,101.0
1908.0,Switchable dynamic process improvement,John Burnett,Sci-Fi,4.96,246.0
1909.0,Reactive logistical protocol,Michael Ritter,Fantasy,4.18,6490.0
1910.0,Front-line even-keeled orchestration,Caleb Hubbard,Thriller,3.99,9156.0
1911.0,Robust human-resource intranet,Jessica Diaz,Fantasy,4.75,2833.0
1912.0,Realigned secondary attitude,Daryl Flores,Thriller,4.76,5872.0
1913.0,Robust clear-thinking capability,Barbara Taylor,Romance,4.57,224.0
1914.0,Assimilated hybrid standardization,Kristin Lopez,Self-help,3.55,2211.0
1915.0,Multi-layered web-enabled firmware,James Weiss,Finance,3.82,4311.0
1916.0,Public-key system-worthy policy,Brian Phillips,Self-help,4.28,6964.0
1917.0,Self-enabling secondary Graphic Interface,Aaron Sawyer,Fantasy,4.46,2698.0
1918.0,Right-sized transitional encoding,Carlos Dominguez,Fantasy,4.06,
1919.0,Cross-platform uniform moratorium,Mrs. Nicole Hanna,Sci-Fi,4.77,5606.0
1920.0,Multi-lateral fresh-thinking capacity,Sarah Brown,Fantasy,3.69,9646.0
1921.0,Assimilated regional conglomeration,Anthony Williams,Sci-Fi,4.73,8722.0
1922.0,Configurable zero tolerance utilization,Mary Brady,Fantasy,4.11,2766.0
1923.0,Configurable fresh-thinking interface,Benjamin Richards,Romance,3.53,8423.0
1924.0,Ergonomic next generation firmware,Tracy Burgess,Fantasy,3.26,9134.0
1925.0,Self-enabling multimedia artificial intelligence,Brandon Hall,Mystery,3.47,5314.0
1926.0,Business-focused systematic support,Brenda Gallagher,Self-help,3.72,4397.0
1927.0,Progressive exuding secured line,Sandra Weber,Fantasy,4.35,
1928.0,Virtual systemic software,Susan Wilkins,Romance,4.31,4673.0
1929.0,Open-architected mission-critical capacity,Timothy Jones,Mystery,3.68,2387.0
1930.0,Fundamental static firmware,Katherine Small,Self-help,4.69,1257.0
1931.0,Persistent responsive encryption,Jennifer Santana,Fantasy,4.89,2526.0
1932.0,Multi-lateral foreground success,Larry Martinez,Self-help,4.97,4678.0
1933.0,Compatible zero administration moderator,Sherry Smith,Sci-Fi,4.23,8049.0
1934.0,Extended web-enabled artificial intelligence,Victoria Short,Mystery,4.24,1391.0
1935.0,Decentralized mission-critical info-mediaries,Mark Proctor,Thriller,4.8,6524.0
1936.0,Face-to-face 4thgeneration collaboration,Dennis Wilson,Sci-Fi,3.49,4809.0
1937.0,Self-enabling intermediate portal,Jonathon Stewart,Mystery,4.36,2726.0
1938.0,Self-enabling reciprocal parallelism,Ryan Hamilton,,,9095.0
1939.0,Advanced dynamic circuit,Kenneth Jones,Thriller,4.37,1193.0
1940.0,Re-engineered upward-trending emulation,Vanessa Taylor,Self-help,3.71,207.0
1941.0,Public-key coherent productivity,Renee Buck,Mystery,3.12,1103.0
1942.0,Enhanced homogeneous portal,Kevin Jacobs,Mystery,3.77,
,Secured non-volatile Graphic Interface,Carol Lopez,Horror,3.51,3185.0
1944.0,Enterprise-wide reciprocal instruction set,Deanna Sutton,Fantasy,4.22,3761.0
1945.0,Grass-roots well-modulated encryption,Nicole Patterson,Romance,4.09,2373.0
1946.0,,Brian Stanton,Romance,4.79,5424.0
1947.0,Customizable asynchronous function,Courtney Williams,Horror,4.76,194.0
1948.0,Function-based 4thgeneration portal,Allison Hoffman,Fantasy,4.84,1702.0
1949.0,Polarized attitude-oriented groupware,Gregory Leonard,Thriller,4.43,
1950.0,Team-oriented analyzing throughput,Jasmine Oneal,Romance,4.01,8425.0
1951.0,Vision-oriented mission-critical moderator,Leonard Jackson,Self-help,4.69,5659.0
1952.0,Multi-channeled object-oriented attitude,Alexis Blair,Finance,3.56,4168.0
1953.0,Networked disintermediate Local Area Network,Jason Mercado,Self-help,4.91,4287.0
1954.0,Object-based hybrid success,Charles Nguyen,Romance,3.11,8712.0
1955.0,Innovative asynchronous monitoring,Casey Flores,Fantasy,4.07,
1956.0,Switchable regional parallelism,Katherine Hammond,Mystery,3.95,3563.0
,Up-sized logistical utilization,Lindsay Howard,Thriller,4.57,1756.0
1958.0,Pre-emptive optimal functionalities,Andrea Nixon,Fantasy,4.37,5252.0
1959.0,Digitized eco-centric success,Michael Jones,Fantasy,4.19,2410.0
1960.0,Polarized systematic data-warehouse,Tracey Bryant MD,Thriller,,8397.0
1961.0,Progressive interactive circuit,Jenna Delgado,Mystery,4.75,6325.0
1962.0,Optional bi-directional benchmark,Travis Carter,Horror,4.14,6973.0
1963.0,Diverse demand-driven database,Adrian Williams,Finance,4.06,2540.0
1964.0,Object-based dynamic alliance,Katie Thomas,Self-help,4.53,
1965.0,Down-sized responsive extranet,Kristin Dixon MD,Fantasy,4.99,5153.0
1966.0,Down-sized bifurcated analyzer,Melanie Boyd,Thriller,4.41,7854.0
1967.0,Exclusive attitude-oriented concept,Crystal Simmons,Fantasy,4.68,2254.0
1968.0,Multi-channeled well-modulated frame,Brittany Smith,Romance,3.47,1468.0
1969.0,Devolved 24hour architecture,Sarah Pierce,Self-help,4.97,8855.0
1970.0,Devolved needs-based leverage,Michael Kim,Sci-Fi,3.76,4140.0
1971.0,Universal cohesive matrix,Jessica Barron,Fantasy,3.26,3338.0
1972.0,Self-enabling hybrid Graphic Interface,Mario Cross,Horror,4.3,9706.0
1973.0,Multi-channeled full-range array,Alicia Krueger,Romance,4.04,3904.0
1974.0,Configurable 5thgeneration migration,Eric Medina,Thriller,3.21,1847.0
1975.0,Function-based tertiary capacity,Shawn Clark,Finance,4.32,8192.0
1976.0,Business-focused 24/7 database,Zachary Taylor,,4.84,2575.0
1977.0,Front-line fresh-thinking alliance,Matthew Hall,Self-help,4.13,2825.0
1978.0,Triple-buffered content-based secured line,Charles Fuentes,Thriller,4.03,809.0
1979.0,Grass-roots dedicated knowledgebase,Daniel Wilson,Sci-Fi,4.11,3475.0
1980.0,Optional zero administration orchestration,Tyler Johnson,Fantasy,3.24,1917.0
1981.0,Robust bifurcated instruction set,Connie Henderson,Fantasy,3.46,35.0
1982.0,Optimized reciprocal info-mediaries,Kaitlin Lowe,Fantasy,4.38,6324.0
,Advanced dynamic database,Dawn Ramirez,Thriller,3.76,743.0
1984.0,Function-based asymmetric adapter,Jeffrey Baker,Self-help,4.02,9780.0
1985.0,Persistent 24hour algorithm,Donna Mccormick,Mystery,4.12,7879.0
1986.0,Managed neutral algorithm,Nicholas Davis,Sci-Fi,3.24,8975.0
1987.0,Open-source exuding circuit,Jennifer Steele,Fantasy,3.59,6106.0
1988.0,Programmable 24hour parallelism,Brendan Howard,Romance,3.19,1012.0
1989.0,Intuitive 3rdgeneration projection,Renee Gilbert,Self-help,3.47,
1990.0,Triple-buffered intangible attitude,Patricia Martinez,Romance,3.64,3998.0
1991.0,Diverse tertiary groupware,Michael Horton,Mystery,3.17,8362.0
1992.0,Devolved stable utilization,Taylor Nguyen,Sci-Fi,4.57,4528.0
1993.0,Reactive content-based knowledgebase,Makayla Young,Romance,4.5,9017.0
1994.0,Future-proofed user-facing approach,Sarah Torres,Mystery,3.39,5069.0
1995.0,Open-architected context-sensitive Graphical User Interface,Megan Larson,Romance,4.96,5184.0
1996.0,Balanced zero administration benchmark,Thomas Parsons,Horror,4.58,572.0
1997.0,Inverse foreground middleware,Sandy Ford,Fantasy,4.47,277.0
1998.0,Triple-buffered needs-based neural-net,Jennifer Walker,Thriller,4.5,2989.0
1999.0,Organic even-keeled monitoring,Tracy Smith,Fantasy,4.63,4571.0
2000.0,Multi-channeled national website,Michelle Watkins,Self-help,4.9,9640.0
1130.0,Organized neutral firmware,Victor Franklin,Romance,3.6,373.0
1720.0,Polarized next generation interface,Marcia Griffin,Horror,4.37,125.0
1152.0,Versatile bifurcated capability,Kathryn Taylor,Fantasy,4.91,8351.0
506.0,Multi-channeled user-facing moderator,Sandra Weaver,Thriller,3.45,3185.0
1528.0,Mandatory 6thgeneration structure,Dawn Miller,Self-help,4.01,2522.0
840.0,Focused directional focus group,Kayla Spears,Self-help,3.29,1115.0
792.0,Ergonomic 6thgeneration process improvement,Timothy Moore,Sci-Fi,4.72,6288.0
1012.0,Distributed multi-tasking core,Larry Larson,Self-help,4.33,5144.0
,Face-to-face grid-enabled projection,William Hart,Romance,4.17,9360.0
639.0,Devolved explicit access,Wayne Banks,,3.61,9001.0
1655.0,Object-based next generation application,Ashley Price,Fantasy,3.3,1615.0
713.0,Customer-focused intangible challenge,Jay West,Romance,3.39,4266.0
467.0,Organized uniform ability,Kimberly Turner,Fantasy,4.65,7108.0
1487.0,Synergistic content-based access,Jose Gonzalez,Horror,3.35,5218.0
485.0,Grass-roots cohesive architecture,Janet Larson,Fantasy,4.39,685.0
500.0,Inverse tangible moratorium,Leslie Fitzgerald,Mystery,4.01,3097.0
1838.0,Customer-focused client-server firmware,Brenda Brooks,Romance,3.43,1851.0
905.0,Cross-platform multimedia core,Joseph Brooks,Romance,3.89,2464.0
1232.0,Team-oriented background workforce,Destiny Myers,Thriller,4.32,3697.0
162.0,Function-based clear-thinking policy,Amanda Webb,Horror,3.39,1782.0
